status,comments,hour,photo,age,shares,link,likes,video,type,day,str_length,newlines
0,36,23,1,1375139511,150,0,368,0,4,0,290,2
0,106,20,1,1375128784,705,0,807,0,4,0,263,2
0,199,19,1,1375125435,451,0,1381,0,4,0,340,6
0,27,18,1,1375121585,155,0,539,0,4,0,254,2
0,157,16,1,1375116231,2259,0,2867,0,4,0,331,2
0,73,15,1,1375112065,87,0,399,0,4,0,466,6
0,54,13,1,1375106269,506,0,1414,0,4,0,244,6
0,372,12,1,1375099214,988,0,2940,0,4,0,300,4
0,93,08,1,1375085843,193,0,525,0,4,0,293,6
0,64,01,1,1375061959,217,0,1079,0,4,0,411,4
0,62,19,1,1375038291,399,0,1576,0,4,6,104,2
0,251,15,1,1375024854,983,0,2346,0,4,6,357,7
0,109,23,1,1374967108,908,0,1675,0,4,5,221,3
0,145,12,1,1374929003,354,0,765,0,4,5,316,4
0,560,20,1,1374869190,632,0,1771,0,4,4,272,4
0,173,19,1,1374865875,176,0,509,0,4,4,221,2
0,151,17,1,1374861385,247,0,634,0,4,4,253,2
0,43,16,1,1374855977,151,0,925,0,4,4,249,2
0,196,15,1,1374851901,285,0,717,0,4,4,292,4
0,78,13,1,1374846148,42,0,241,0,4,4,353,4
0,76,12,1,1374841138,113,0,351,0,4,4,351,4
0,64,08,1,1374829087,147,0,390,0,4,4,440,6
0,17,08,1,1374828980,38,0,152,0,4,4,434,6
0,36,05,1,1374815255,139,0,546,0,4,4,444,6
0,199,20,1,1374785439,1418,0,3828,0,4,3,243,2
0,88,19,1,1374781384,521,0,1312,0,4,3,286,4
0,231,18,1,1374776682,1471,0,5081,0,4,3,329,4
0,218,16,1,1374770352,1061,0,1897,0,4,3,363,6
0,104,14,1,1374762513,175,0,333,0,4,3,322,4
1,82,12,0,1374753708,63,0,491,0,4,3,351,4
0,474,06,1,1374734326,3672,0,2906,0,4,3,387,6
0,59,04,1,1374728222,128,0,481,0,4,3,409,4
0,110,22,1,1374704092,317,0,437,0,4,2,312,4
0,37,21,1,1374701375,252,0,512,0,4,2,432,6
1,162,19,0,1374695178,355,0,1054,0,4,2,215,2
0,399,17,1,1374687500,604,0,3503,0,4,2,324,4
0,154,16,1,1374685045,521,0,1053,0,4,2,196,2
0,74,15,1,1374681215,155,0,329,0,4,2,512,6
0,260,14,1,1374675468,812,0,1159,0,4,2,265,4
0,44,12,1,1374668061,216,0,548,0,4,2,320,4
0,80,09,1,1374658049,215,0,509,0,4,2,428,5
0,113,04,1,1374641145,874,0,1523,0,4,2,341,4
0,210,21,1,1374614412,93,0,262,0,4,1,312,4
0,399,19,1,1374608593,949,0,6735,0,4,1,380,6
0,164,18,1,1374604197,830,0,836,0,4,1,225,2
1,212,17,0,1374600141,201,0,1107,0,4,1,359,2
0,32,16,1,1374597512,96,0,232,0,4,1,226,2
0,31,15,1,1374593439,163,0,311,0,4,1,186,2
0,58,14,1,1374588741,234,0,414,0,4,1,203,2
0,186,13,1,1374584473,780,0,1366,0,4,1,268,4
0,81,08,1,1374566489,453,0,1096,0,4,1,262,2
0,118,04,1,1374552266,975,0,1186,0,4,1,376,2
0,123,21,1,1374527980,153,0,562,0,4,0,332,4
0,470,19,1,1374523058,3133,0,4464,0,4,0,240,2
0,32,17,0,1374515446,85,0,390,1,1,0,338,4
0,85,15,1,1374507939,363,0,558,0,4,0,268,2
0,24,14,1,1374504370,184,0,442,0,4,0,204,2
0,54,13,1,1374499981,74,0,264,0,4,0,340,4
0,114,12,1,1374495184,78,0,342,0,4,0,417,4
0,190,05,1,1374472475,326,0,1010,0,4,0,348,6
0,59,04,1,1374466840,190,0,536,0,4,0,346,6
0,220,21,1,1374443680,741,0,1460,0,4,6,358,5
0,529,21,1,1374356533,211,0,534,0,4,5,315,2
1,281,20,0,1374264399,209,0,1026,0,4,4,332,2
0,729,18,1,1374259567,385,0,1315,0,4,4,264,2
0,199,17,1,1374254652,434,0,952,0,4,4,319,2
0,77,15,1,1374249367,686,0,1310,0,4,4,225,2
0,133,14,1,1374244824,183,0,835,0,4,4,354,6
0,153,13,1,1374240576,211,0,746,0,4,4,401,6
0,82,12,1,1374236150,156,0,443,0,4,4,412,6
0,548,20,1,1374180783,1322,0,1636,0,4,3,178,4
0,79,20,1,1374177718,478,0,1206,0,4,3,191,2
0,213,18,1,1374173500,821,0,1491,0,4,3,189,4
1,31,18,0,1374172768,60,0,263,0,4,3,340,9
0,165,17,1,1374168286,206,0,324,0,4,3,273,5
1,271,16,0,1374163965,723,0,1121,0,4,3,303,4
0,146,15,1,1374160304,382,0,1287,0,4,3,305,2
0,74,13,1,1374155880,137,0,466,0,4,3,332,2
0,186,12,1,1374149417,470,0,684,0,4,3,382,2
0,230,02,1,1374115074,577,0,618,0,4,3,345,4
0,234,21,1,1374096154,728,0,1393,0,4,2,204,2
0,986,20,1,1374091907,337,0,605,0,4,2,414,6
0,75,19,1,1374088471,327,0,735,0,4,2,385,4
1,102,17,0,1374082742,521,0,643,0,4,2,406,13
0,60,16,1,1374077602,333,0,1318,0,4,2,242,2
0,63,14,1,1374072947,435,0,817,0,4,2,201,2
0,30,14,1,1374071450,81,0,304,0,4,2,318,4
0,270,12,1,1374064725,1146,0,806,0,4,2,228,2
0,39,08,1,1374050820,120,0,598,0,4,2,375,7
0,94,21,1,1374010720,452,0,1011,0,4,1,202,2
1,341,20,0,1374006652,195,0,501,0,4,1,243,2
0,318,19,1,1374001377,938,0,2531,0,4,1,325,4
0,155,17,1,1373997077,839,0,2903,0,4,1,264,4
0,52,16,1,1373993301,119,0,280,0,4,1,215,2
0,39,15,1,1373990093,118,0,268,0,4,1,361,4
0,137,14,1,1373985685,745,0,942,0,4,1,367,6
0,149,12,1,1373977926,457,0,640,0,4,1,329,2
0,100,06,1,1373957791,364,0,1276,0,4,1,310,2
0,139,20,1,1373920155,488,0,1034,0,4,0,175,2
0,132,17,1,1373910876,758,0,930,0,4,0,235,2
0,33,17,1,1373909041,102,0,373,0,4,0,246,4
0,71,16,1,1373904782,673,0,1407,0,4,0,373,4
0,18,15,1,1373901572,40,0,159,0,4,0,112,2
1,135,14,0,1373899551,622,0,765,0,4,0,227,2
0,76,13,1,1373895834,679,0,2341,0,4,0,372,4
0,85,12,1,1373890496,378,0,716,0,4,0,399,4
0,120,10,1,1373884216,308,0,390,0,4,0,308,4
0,113,05,1,1373865743,292,0,565,0,4,0,206,4
0,642,22,1,1373841152,339,0,1221,0,4,6,296,4
0,211,15,1,1373814862,576,0,973,0,4,6,255,4
0,348,21,1,1373750826,243,0,1144,0,4,5,181,4
0,384,15,1,1373730742,1298,0,3050,0,4,5,276,4
0,295,20,1,1373659767,402,0,1186,0,4,4,260,6
0,49,18,1,1373653931,568,0,2058,0,4,4,428,4
0,62,17,1,1373649492,388,0,1300,0,4,4,312,5
0,182,15,1,1373644145,212,0,418,0,4,4,355,6
0,723,14,1,1373640112,193,0,880,0,4,4,326,4
0,17,14,0,1373639052,24,0,257,1,1,4,229,2
0,218,05,1,1373608010,531,0,942,0,4,4,278,4
0,28,03,1,1373598813,131,0,415,0,4,4,296,2
0,213,21,1,1373577735,1244,0,1456,0,4,3,281,2
0,165,19,1,1373572558,298,0,539,0,4,3,357,4
1,273,18,0,1373566461,1113,0,1433,0,4,3,317,4
0,148,15,1,1373558093,1315,0,2937,0,4,3,246,2
0,56,14,1,1373553237,563,0,724,0,4,3,183,0
0,69,13,1,1373549754,204,0,642,0,4,3,222,2
0,322,08,1,1373532357,1122,0,1590,0,4,3,249,2
1,234,20,0,1373488910,390,0,667,0,4,2,213,2
0,105,19,1,1373483595,276,0,600,0,4,2,190,4
1,333,17,0,1373478385,631,0,1232,0,4,2,282,4
0,61,16,1,1373474475,221,0,457,0,4,2,260,2
1,193,15,0,1373468866,253,0,529,0,4,2,211,2
0,38,13,1,1373463710,271,0,522,0,4,2,202,2
0,58,06,1,1373438776,186,0,419,0,4,2,349,4
0,93,20,1,1373401581,427,0,1139,0,4,1,283,4
0,69,18,1,1373393174,1006,0,1130,0,4,1,125,0
1,111,16,0,1373387527,501,0,788,0,4,1,238,4
0,129,15,1,1373383342,531,0,901,0,4,1,189,2
0,18,13,1,1373377630,141,0,240,0,4,1,118,0
1,50,22,0,1373321887,263,0,629,0,4,0,213,2
0,26,21,1,1373319193,121,0,316,0,4,0,183,2
0,40,19,1,1373312805,227,0,545,0,4,0,311,4
1,41,17,0,1373305420,1119,0,890,0,4,0,126,0
0,32,15,1,1373298337,331,0,555,0,4,0,215,2
0,75,13,1,1373290796,301,0,838,0,4,0,265,2
0,253,22,1,1373235257,2790,0,7068,0,4,6,323,4
0,55,16,1,1373215032,101,0,505,0,4,6,376,2
0,311,01,1,1373162106,1843,0,2896,0,4,6,331,4
0,170,12,1,1373115291,795,0,934,0,4,5,298,2
0,233,20,1,1373057634,801,0,2335,0,4,4,235,4
1,332,18,0,1373050098,634,0,983,0,4,4,349,2
0,133,17,1,1373045249,278,0,373,0,4,4,393,5
0,312,15,1,1373037685,847,0,1099,0,4,4,311,4
0,135,13,1,1373032504,512,0,929,0,4,4,309,4
0,124,21,1,1372886431,233,0,1083,0,4,2,258,4
0,351,19,1,1372880780,1076,0,2304,0,4,2,335,4
0,160,18,1,1372876642,689,0,1083,0,4,2,277,2
0,139,17,1,1372872989,309,0,1290,0,4,2,266,4
1,175,15,0,1372866686,377,0,524,0,4,2,279,4
0,91,14,1,1372860291,241,0,600,0,4,2,269,4
1,222,00,0,1372811653,1133,0,1563,0,4,2,363,4
0,81,21,1,1372799030,492,0,1215,0,4,1,166,2
0,8,19,1,1372793213,60,0,238,0,4,1,306,2
0,36,17,1,1372786390,151,0,218,0,4,1,223,2
1,205,16,0,1372781737,234,0,653,0,4,1,193,2
0,92,15,1,1372778381,145,0,385,0,4,1,288,6
0,120,13,1,1372770584,1366,0,1876,0,4,1,256,2
0,56,18,1,1372704793,294,0,316,0,4,0,309,4
0,142,17,1,1372699908,226,0,549,0,4,0,183,0
0,31,16,1,1372696408,80,0,205,0,4,0,243,4
0,44,15,1,1372693230,161,0,379,0,4,0,240,4
0,93,14,1,1372687418,510,0,773,0,4,0,286,4
0,136,22,1,1372632704,893,0,1939,0,4,6,165,2
0,23,15,1,1372604739,120,0,494,0,4,6,167,2
0,16,01,1,1372556855,166,0,655,0,4,6,150,2
0,39,23,1,1372547359,184,0,328,0,4,5,180,0
0,160,16,1,1372523554,2147,0,2683,0,4,5,230,2
0,19,19,1,1372448986,209,0,427,0,4,4,137,0
0,24,19,1,1372446965,108,0,409,0,4,4,262,4
0,66,18,1,1372442721,158,0,565,0,4,4,188,2
1,663,15,0,1372434142,2662,0,3982,0,4,4,179,6
0,95,14,1,1372428392,265,0,818,0,4,4,236,4
0,50,21,1,1372369641,251,0,802,0,4,3,218,2
1,92,18,0,1372358354,400,0,776,0,4,3,303,2
0,35,16,1,1372351071,300,0,776,0,4,3,283,4
0,70,14,1,1372344903,305,0,546,0,4,3,206,2
0,33,13,1,1372341405,97,0,266,0,4,3,142,0
0,95,21,1,1372283009,323,0,865,0,4,2,189,2
1,177,19,0,1372274770,412,0,623,0,4,2,136,2
0,28,17,1,1372269171,520,0,1529,0,4,2,222,2
0,79,16,1,1372262411,402,0,588,0,4,2,330,4
0,153,14,1,1372256420,331,0,4045,0,4,2,345,4
0,140,20,1,1372193307,726,0,1347,0,4,1,306,2
0,137,18,1,1372183835,3259,0,2098,0,4,1,155,0
0,54,16,1,1372177630,351,0,464,0,4,1,306,2
0,121,14,1,1372170288,1211,0,1570,0,4,1,138,0
0,55,23,1,1372117593,380,0,1436,0,4,0,196,2
0,147,20,1,1372106856,880,0,1966,0,4,0,162,0
0,91,17,1,1372094285,1645,0,4108,0,4,0,259,2
0,72,15,1,1372089418,484,0,541,0,4,0,306,4
0,77,14,1,1372084173,398,0,500,0,4,0,295,2
0,44,13,1,1372079264,233,0,467,0,4,0,187,2
0,20,12,1,1372075510,70,0,296,0,4,0,125,0
0,195,14,1,1371997783,218,0,571,0,4,6,255,4
0,26,13,1,1371906038,135,0,412,0,4,5,221,2
0,281,22,1,1371852257,166,0,441,0,4,4,251,0
0,55,19,1,1371843489,184,0,282,0,4,4,166,0
1,96,18,0,1371837953,159,0,667,0,4,4,288,2
0,107,16,1,1371831117,829,0,1792,0,4,4,226,2
0,249,14,1,1371824591,1841,0,1781,0,4,4,185,2
0,41,20,1,1371761469,161,0,461,0,4,3,250,2
1,81,19,0,1371757483,234,0,529,0,4,3,239,2
0,23,17,1,1371751005,124,0,388,0,4,3,282,4
0,89,17,1,1371747855,952,0,1625,0,4,3,165,0
0,25,15,1,1371742527,64,0,165,0,4,3,208,4
0,180,11,1,1371729564,397,0,4618,0,4,3,304,4
0,30,22,0,1371681336,151,0,285,1,1,2,114,0
0,40,19,1,1371670712,167,0,307,0,4,2,156,2
1,151,17,0,1371663403,297,0,576,0,4,2,241,2
0,50,15,1,1371657045,528,0,641,0,4,2,201,0
1,100,14,0,1371651017,131,0,354,0,4,2,250,2
0,26,21,1,1371589835,208,0,422,0,4,1,96,0
0,73,18,1,1371581900,276,0,672,0,4,1,262,4
0,34,17,1,1371575510,656,0,962,0,4,1,161,0
0,195,15,1,1371569139,2046,0,2726,0,4,1,234,2
0,20,13,1,1371563124,247,0,400,0,4,1,162,2
1,119,19,0,1371495607,519,0,991,0,4,0,389,10
0,84,17,1,1371490535,296,0,467,0,4,0,279,2
0,78,15,1,1371484594,233,0,370,0,4,0,248,0
0,56,13,1,1371476796,433,0,803,0,4,0,164,4
0,21,14,1,1371392844,79,0,207,0,4,6,177,2
1,38,13,0,1371389309,297,0,822,0,4,6,169,0
0,86,17,1,1371319150,1214,0,987,0,4,5,164,0
0,13,03,1,1371268731,17,0,91,0,4,5,207,0
0,104,19,1,1371239229,1236,0,2572,0,4,4,220,2
0,108,17,1,1371230291,1725,0,3387,0,4,4,163,2
0,24,16,1,1371225840,152,0,298,0,4,4,270,4
0,43,14,1,1371218502,190,0,595,0,4,4,291,4
0,22,22,1,1371161107,56,0,318,0,4,3,134,2
0,105,19,1,1371152055,1746,0,3269,0,4,3,168,2
0,106,17,1,1371144921,315,0,385,0,4,3,304,2
0,38,15,1,1371137660,211,0,265,0,4,3,215,2
0,58,13,1,1371131839,249,0,364,0,4,3,420,4
0,117,21,0,1371072555,307,1,515,0,4,2,107,0
0,83,18,1,1371062041,294,0,440,0,4,2,184,2
0,34,16,1,1371056288,112,0,196,0,4,2,218,4
0,148,15,1,1371051882,183,0,319,0,4,2,314,2
0,37,14,1,1371046498,343,0,449,0,4,2,243,2
0,196,21,1,1370985630,1389,0,2018,0,4,1,317,2
0,41,18,1,1370976369,389,0,469,0,4,1,215,4
0,28,17,1,1370970519,452,0,624,0,4,1,157,0
0,105,15,1,1370965181,852,0,894,0,4,1,277,2
1,167,14,0,1370960451,78,0,290,0,2,1,479,4
0,29,11,1,1370949606,93,0,298,0,4,1,209,2
0,48,21,1,1370899127,472,0,1311,0,4,0,201,2
0,125,19,1,1370893266,347,0,1031,0,4,0,282,4
0,73,17,1,1370884855,259,0,247,0,4,0,252,2
0,74,16,1,1370880039,137,0,278,0,4,0,192,2
0,53,13,1,1370872751,534,0,638,0,4,0,201,2
0,53,16,0,1370796306,211,1,444,0,4,6,167,0
0,73,00,1,1370739475,278,0,441,0,4,6,476,4
0,206,15,1,1370705765,1151,0,2891,0,4,5,318,4
0,21,20,1,1370638216,115,0,329,0,4,4,200,4
0,118,16,1,1370624162,680,0,1041,0,4,4,201,2
0,108,14,1,1370616007,310,0,364,0,4,4,298,2
0,141,13,0,1370612011,244,1,319,0,4,4,226,2
0,38,01,1,1370569652,251,0,590,0,4,4,231,2
0,312,20,1,1370552050,1159,0,1266,0,4,3,183,2
0,40,19,1,1370548621,266,0,299,0,4,3,187,2
0,54,18,0,1370543606,86,1,266,0,4,3,181,2
0,88,16,1,1370537512,1059,0,1292,0,4,3,181,2
0,13,15,1,1370530810,241,0,466,0,4,3,205,2
0,142,13,0,1370525337,332,1,363,0,4,3,269,0
0,111,21,0,1370468044,223,1,444,0,4,2,156,2
0,76,20,1,1370462533,178,0,481,0,4,2,254,2
0,56,18,1,1370457430,131,0,254,0,4,2,254,2
0,27,17,1,1370451868,75,0,123,0,4,2,252,2
0,14,15,1,1370447449,78,0,118,0,4,2,197,2
0,108,12,1,1370435402,584,0,1066,0,4,2,281,4
0,39,22,0,1370383490,186,1,444,0,4,1,138,0
0,50,20,1,1370377740,109,0,306,0,4,1,287,4
0,31,19,1,1370373993,85,0,281,0,4,1,183,2
0,39,18,0,1370368819,130,1,296,0,4,1,137,2
0,35,15,1,1370359994,349,0,440,0,4,1,252,2
0,230,12,1,1370350233,1340,0,1734,0,4,1,279,2
0,26,22,1,1370298155,248,0,415,0,4,0,122,0
0,47,20,1,1370289738,374,0,509,0,4,0,239,2
0,83,17,1,1370281962,606,0,676,0,4,0,242,2
0,81,16,1,1370276202,521,0,506,0,4,0,155,0
0,36,14,1,1370271465,145,0,281,0,4,0,327,4
0,21,14,1,1370268331,168,0,264,0,4,0,241,0
0,34,23,0,1370217469,53,0,231,1,1,6,166,0
0,34,20,1,1370206280,212,0,544,0,4,6,242,2
0,45,20,1,1370117701,218,0,535,0,4,5,158,4
0,59,22,1,1370038166,243,0,541,0,4,4,234,2
0,99,20,1,1370030646,103,0,394,0,4,4,341,5
0,84,16,1,1370019535,681,0,555,0,4,4,129,0
0,162,15,1,1370014788,434,0,864,0,4,4,266,4
0,110,13,1,1370007078,617,0,1179,0,4,4,264,0
0,54,21,1,1369949726,248,0,442,0,4,3,129,0
0,35,17,1,1369936229,341,0,388,0,4,3,169,0
0,35,16,1,1369931811,115,0,166,0,4,3,249,2
0,61,14,1,1369924867,646,0,826,0,4,3,244,2
0,23,13,0,1369919445,151,1,375,0,4,3,87,0
0,28,22,1,1369866184,175,0,277,0,4,2,223,0
0,65,19,1,1369855375,609,0,1514,0,4,2,222,2
1,46,18,0,1369852084,110,0,357,0,4,2,276,2
0,40,16,1,1369845705,234,0,395,0,4,2,199,0
0,78,14,1,1369836034,1027,0,1238,0,4,2,251,2
0,65,19,1,1369769129,372,0,1082,0,4,1,143,2
0,31,18,1,1369765948,129,0,261,0,4,1,277,4
0,101,16,1,1369759395,1527,0,3659,0,4,1,183,2
0,56,15,1,1369754917,625,0,751,0,4,1,254,2
0,26,13,1,1369747338,357,0,441,0,4,1,86,0
0,198,14,1,1369665088,2084,0,1961,0,4,0,196,2
0,74,21,1,1369602893,175,0,486,0,4,6,204,2
0,77,14,1,1369579863,465,0,621,0,4,6,180,2
0,50,02,1,1369535260,188,0,382,0,4,6,335,2
0,154,14,1,1369492932,1165,0,1925,0,4,5,244,2
0,120,20,1,1369426240,971,0,1222,0,4,4,212,0
0,21,18,1,1369421018,174,0,344,0,4,4,255,0
0,16,15,1,1369408112,268,0,498,0,4,4,229,2
0,11,14,1,1369404659,33,0,148,0,4,4,273,4
0,59,20,1,1369342173,798,0,2088,0,4,3,233,2
0,98,17,1,1369331764,767,0,528,0,4,3,261,2
0,21,17,1,1369328795,60,0,153,0,4,3,256,2
0,17,15,1,1369322851,69,0,121,0,4,3,271,2
0,8,13,1,1369317395,42,0,166,0,4,3,224,4
0,77,21,1,1369259307,637,0,1411,0,4,2,200,2
0,111,19,1,1369250701,473,0,647,0,4,2,199,2
0,107,16,1,1369241691,417,0,862,0,4,2,191,2
0,85,15,1,1369237978,372,0,308,0,4,2,175,2
0,7,14,1,1369233844,224,0,387,0,4,2,232,2
0,32,13,1,1369227895,155,0,496,0,4,2,243,4
0,120,21,1,1369170642,485,0,833,0,4,1,281,2
0,50,19,1,1369163819,178,0,534,0,4,1,206,4
0,111,17,1,1369157989,970,0,1136,0,4,1,153,0
0,43,16,1,1369153976,289,0,384,0,4,1,178,2
1,32,14,0,1369146284,370,0,680,0,4,1,172,2
0,55,22,1,1369089610,309,0,293,0,4,0,234,2
0,62,20,1,1369083371,379,0,1155,0,4,0,218,2
0,96,18,1,1369076375,736,0,1591,0,4,0,187,4
0,42,16,1,1369068541,408,0,358,0,4,0,195,2
0,51,15,1,1369062850,474,0,738,0,4,0,231,2
0,23,13,1,1369055989,159,0,416,0,4,0,202,2
0,223,21,1,1368999216,730,0,1493,0,4,6,277,4
0,13,12,0,1368966405,48,1,210,0,4,6,184,0
0,42,23,1,1368918628,246,0,317,0,4,5,323,2
0,67,12,1,1368881519,152,0,496,0,4,5,244,2
0,43,20,1,1368820818,190,0,653,0,4,4,286,4
0,30,18,1,1368815985,173,0,571,0,4,4,344,4
0,28,15,1,1368805449,79,0,184,0,4,4,265,2
0,21,14,1,1368802581,112,0,417,0,4,4,240,4
0,273,21,1,1368738069,749,0,2773,0,4,3,228,2
0,148,18,1,1368729319,731,0,747,0,4,3,224,2
0,23,17,1,1368725495,179,0,1644,0,4,3,341,4
0,49,16,1,1368721055,254,0,982,0,4,3,198,4
0,49,13,1,1368711949,511,0,669,0,4,3,185,2
1,43,00,0,1368663535,90,0,376,0,4,3,165,0
0,30,18,0,1368643424,141,1,361,0,4,2,161,2
0,129,16,1,1368636086,809,0,1464,0,4,2,158,2
0,82,13,1,1368626380,540,0,652,0,4,2,248,6
0,8,13,1,1368624771,67,0,247,0,4,2,302,4
0,34,22,1,1368569708,465,0,1138,0,4,1,317,4
1,279,19,0,1368560252,85,0,352,0,2,1,265,2
0,63,18,1,1368555180,282,0,520,0,4,1,207,2
0,25,16,1,1368547855,466,0,867,0,4,1,264,2
1,92,15,0,1368543843,283,0,448,0,4,1,255,4
0,17,13,1,1368539295,200,0,278,0,4,1,271,4
0,30,22,1,1368484530,277,0,813,0,4,0,244,1
0,13,20,1,1368475356,162,0,255,0,4,0,217,2
0,129,18,1,1368470840,857,0,1469,0,4,0,168,0
0,27,17,1,1368465427,138,0,175,0,4,0,325,2
0,58,15,1,1368458055,291,0,468,0,4,0,262,2
0,46,13,1,1368451697,706,0,1223,0,4,0,419,6
0,105,21,1,1368395795,97,0,252,0,4,6,188,2
1,33,14,0,1368367525,291,0,789,0,4,6,307,0
0,74,14,1,1368280959,385,0,817,0,4,5,270,2
0,82,19,1,1368215062,268,0,246,0,4,4,208,2
0,81,18,1,1368209694,667,0,951,0,4,4,302,4
0,20,16,1,1368204889,239,0,340,0,4,4,147,0
0,83,15,1,1368198913,879,0,2487,0,4,4,203,4
0,68,13,1,1368193714,397,0,930,0,4,4,207,4
0,16,22,1,1368139311,86,0,188,0,4,3,249,2
0,98,20,1,1368130707,418,0,1172,0,4,3,182,4
0,8,18,1,1368123922,108,0,428,0,4,3,247,2
0,222,16,1,1368117865,1606,0,1705,0,4,3,222,2
0,1,16,1,1368115608,26,0,81,0,4,3,214,4
0,60,13,1,1368107755,221,0,536,0,4,3,256,5
0,30,22,1,1368053933,310,0,736,0,4,2,289,4
0,20,22,1,1368051919,81,0,198,0,4,2,217,4
0,55,20,0,1368044635,230,1,342,0,4,2,195,0
0,53,19,1,1368040620,139,0,150,0,4,2,206,2
0,18,18,1,1368037238,56,0,114,0,4,2,182,2
0,57,16,1,1368029077,214,0,349,0,4,2,292,4
0,4,15,1,1368025947,42,0,147,0,4,2,229,2
0,27,14,1,1368022146,233,0,367,0,4,2,286,6
0,80,22,1,1367965381,378,0,863,0,4,1,158,0
0,48,20,1,1367958418,267,0,379,0,4,1,197,2
0,22,18,0,1367950836,259,1,368,0,4,1,162,0
0,71,16,1,1367944781,541,0,774,0,4,1,241,2
0,57,14,1,1367936595,253,0,362,0,4,1,266,4
0,18,22,0,1367879480,100,1,307,0,4,0,190,2
0,11,20,1,1367873875,116,0,238,0,4,0,207,2
0,43,19,1,1367868200,355,0,1038,0,4,0,271,4
0,135,17,1,1367860594,198,0,425,0,4,0,199,2
0,53,14,1,1367852179,809,0,1223,0,4,0,179,3
0,138,16,1,1367771317,819,0,1055,0,4,6,196,2
0,37,19,1,1367696271,403,0,746,0,4,5,306,2
0,20,11,1,1367668645,104,0,345,0,4,5,261,4
0,39,20,1,1367614584,489,0,1427,0,4,4,158,2
0,51,19,1,1367609726,289,0,459,0,4,4,120,2
0,69,17,1,1367603163,391,0,313,0,4,4,195,2
0,75,16,1,1367598829,270,0,499,0,4,4,158,2
0,33,13,1,1367589035,93,0,239,0,4,4,307,4
0,60,13,1,1367588256,146,0,198,0,4,4,221,4
0,39,22,0,1367535577,116,1,236,0,4,3,218,2
0,90,20,1,1367527504,1359,0,3151,0,4,3,286,4
0,35,19,1,1367523071,392,0,571,0,4,3,191,2
0,45,18,1,1367519541,183,0,393,0,4,3,284,6
0,70,16,1,1367512933,465,0,1795,0,4,3,195,2
0,26,15,1,1367509481,244,0,484,0,4,3,287,2
0,71,13,1,1367502262,1067,0,1795,0,4,3,180,2
0,53,21,1,1367444577,105,0,365,0,4,2,273,2
0,49,19,1,1367436378,252,0,1192,0,4,2,281,2
0,14,18,1,1367432545,51,0,167,0,4,2,192,4
0,59,15,1,1367423877,575,0,603,0,4,2,176,2
0,149,14,1,1367419144,131,0,175,0,4,2,254,2
0,70,13,1,1367416774,425,0,707,0,4,2,240,4
0,63,21,1,1367356946,531,0,1411,0,4,1,165,2
0,174,18,1,1367345413,2072,0,1625,0,4,1,163,2
0,45,16,1,1367341062,225,0,648,0,4,1,240,4
0,45,15,1,1367336897,694,0,949,0,4,1,169,2
0,22,13,1,1367328320,202,0,500,0,4,1,231,4
0,143,22,1,1367276113,1555,0,3021,0,4,0,232,2
0,50,20,1,1367267674,169,0,227,0,4,0,237,2
0,29,18,1,1367261506,254,0,358,0,4,0,209,2
0,116,17,1,1367256751,137,0,567,0,4,0,206,2
0,125,15,1,1367250959,1556,0,3116,0,4,0,191,2
0,57,14,1,1367244850,484,0,404,0,4,0,193,0
0,28,12,1,1367240357,822,0,1120,0,4,0,209,0
0,27,02,1,1367114811,110,0,196,0,4,6,325,2
0,134,16,1,1367080851,656,0,1085,0,4,5,275,2
0,50,22,1,1367015043,760,0,834,0,4,4,201,0
0,61,21,1,1367011934,317,0,435,0,4,4,243,2
0,93,20,1,1367006944,1575,0,2912,0,4,4,140,0
0,33,17,1,1366995751,252,0,762,0,4,4,260,4
0,40,15,1,1366988554,314,0,856,0,4,4,212,4
0,44,13,1,1366983370,43,0,188,0,4,4,293,4
0,155,00,1,1366935395,507,0,643,0,4,4,218,2
0,332,21,1,1366925202,869,0,777,0,4,3,151,2
0,337,18,1,1366914598,1618,0,4107,0,4,3,191,2
0,69,16,1,1366908796,225,0,205,0,4,3,340,4
0,31,15,1,1366904204,288,0,744,0,4,3,301,4
0,20,14,1,1366901042,396,0,706,0,4,3,227,2
0,43,13,1,1366897899,114,0,198,0,4,3,120,0
0,92,22,1,1366841648,543,0,1294,0,4,2,170,2
0,61,19,1,1366831921,322,0,535,0,4,2,222,2
0,91,19,1,1366830205,127,0,256,0,4,2,261,4
0,14,17,0,1366825522,77,1,201,0,4,2,178,0
0,293,15,1,1366817869,1665,0,1892,0,4,2,258,2
0,133,13,1,1366811915,1425,0,1614,0,4,2,151,0
0,33,21,1,1366752915,110,0,374,0,4,1,266,4
0,27,19,1,1366744056,410,0,789,0,4,1,287,2
0,154,17,1,1366739011,1236,0,992,0,4,1,213,2
0,149,16,1,1366735229,455,0,701,0,4,1,302,2
0,91,15,0,1366729548,793,1,631,0,4,1,177,2
1,153,13,0,1366725482,267,0,574,0,4,1,217,2
0,75,21,1,1366667317,337,0,961,0,4,0,179,2
0,128,19,1,1366658379,235,0,259,0,4,0,277,2
1,20,18,0,1366655832,69,0,225,0,4,0,152,0
0,30,17,1,1366651918,523,0,623,0,4,0,223,4
0,35,15,1,1366645369,310,0,273,0,4,0,210,0
0,193,14,1,1366641456,514,0,593,0,4,0,265,4
1,111,13,0,1366638212,131,0,203,0,4,0,349,4
